,x,y,Category,Class,Cluster
25698,6.8659873,-16.357924,Benign,Benign,1
25699,-14.528671,4.486838,Benign,Benign,1
25700,-3.4005997,16.862116,Benign,Benign,1
25701,2.6383114,21.271923,Benign,Benign,1
25702,-14.555368,4.5116906,Benign,Benign,1
25703,-1.9932294,16.713392,Benign,Benign,1
25704,-10.564021,11.583298,Benign,Benign,1
25705,-3.9998295,-3.436127,Benign,Benign,1
25706,0.165274,12.835798,Benign,Benign,1
25707,2.2510426,11.08714,Benign,Benign,1
25708,-9.202784,6.949218,Benign,Benign,1
25709,5.7201176,11.990494,Benign,Benign,1
25710,-7.427591,3.3589075,Benign,Benign,1
25711,-3.8568869,-14.653609,Benign,Benign,1
25712,-0.18290426,9.767965,Benign,Benign,1
25713,-5.804014,-7.181575,Benign,Benign,1
25714,-14.5607,4.5199404,Benign,Benign,1
25715,-9.500456,14.606311,Benign,Benign,1
25716,-1.2000554,1.0673776,Benign,Benign,1
25717,3.20675,8.718468,Benign,Benign,1
25718,3.2431562,0.40699285,Benign,Benign,1
25719,-11.460743,-2.8732376,Benign,Benign,1
25720,-11.111711,-10.695595,Benign,Benign,1
25721,5.7414,11.969208,Benign,Benign,1
25722,-10.069861,5.9513226,Benign,Benign,1
25723,3.2465584,0.40511596,Benign,Benign,1
25724,-3.9471023,-17.871477,Benign,Benign,1
25725,5.586074,-13.082838,Benign,Benign,1
25726,-11.478963,-2.858254,Benign,Benign,1
25727,-14.449145,-3.575882,Benign,Benign,1
25728,-1.6967133,11.540857,Benign,Benign,1
25729,3.5232248,17.16521,Benign,Benign,1
25730,-7.526319,-0.30416095,Benign,Benign,1
25731,-4.247839,8.09029,Benign,Benign,1
25732,2.8692558,15.655845,Benign,Benign,1
25733,-1.2549206,1.0099366,Benign,Benign,1
25734,4.838833,14.384401,Benign,Benign,1
25735,1.4263992,-19.524925,Benign,Benign,1
25736,17.6177,5.836808,Benign,Benign,1
25737,3.3060455,5.3618455,Benign,Benign,1
25738,-5.989626,6.6704764,Benign,Benign,1
25739,1.5594108,-12.180584,Benign,Benign,1
25740,-4.0574684,-3.4010334,Benign,Benign,1
25741,-0.5096339,-14.012712,Benign,Benign,1
25742,-14.216793,8.758076,Benign,Benign,1
25743,-6.817962,16.073734,Benign,Benign,1
25744,2.2871628,11.115786,Benign,Benign,1
25745,-1.9882859,11.213121,Benign,Benign,1
25746,-3.9090085,-3.48166,Benign,Benign,1
25747,3.284733,-14.871005,Benign,Benign,1
25748,-6.0791373,4.5987806,Benign,Benign,1
25749,-9.827941,-14.306144,Benign,Benign,1
25750,3.746971,-17.852148,Benign,Benign,1
25751,3.4992926,19.427546,Benign,Benign,1
25752,-5.6866612,0.44878927,Benign,Benign,1
25753,-9.249811,-3.1296644,Benign,Benign,1
25754,-18.419323,2.7834477,Benign,Benign,1
25755,3.0541003,-8.670069,Benign,Benign,1
25756,-14.44821,-3.5753334,Benign,Benign,1
25757,-0.7859444,-17.289122,Benign,Benign,1
25758,-5.6616154,10.631373,Benign,Benign,1
25759,6.5330853,-18.566473,Benign,Benign,1
25760,-17.88597,1.5791875,Benign,Benign,1
25761,1.5678462,-12.1757965,Benign,Benign,1
25762,-5.17188,7.5114727,Benign,Benign,1
25763,-2.996485,11.371141,Benign,Benign,1
25764,-7.4457364,-3.9109082,Benign,Benign,1
25765,-11.013038,-10.705484,Benign,Benign,1
25766,-6.8355975,10.547986,Benign,Benign,1
25767,-5.692529,-7.185261,Benign,Benign,1
25768,-0.90574014,-8.713198,Benign,Benign,1
25769,-2.816072,11.920443,Benign,Benign,1
25770,-1.8848553,2.2356896,Benign,Benign,1
25771,-13.37066,7.4516373,Benign,Benign,1
25772,3.530382,17.169464,Benign,Benign,1
25773,1.559912,-17.614935,Benign,Benign,1
25774,-4.4800982,5.5337567,Benign,Benign,1
25775,3.0449631,-8.660297,Benign,Benign,1
25776,0.8040039,18.18448,Benign,Benign,1
25777,-3.8673978,-14.654729,Benign,Benign,1
25778,3.2850368,-14.84085,Benign,Benign,1
25779,5.664538,-9.2969885,Benign,Benign,1
25780,0.10647888,-4.3494725,Benign,Benign,1
25781,-7.4132466,3.40555,Benign,Benign,1
25782,-9.25208,-3.1385353,Benign,Benign,1
25783,-6.0044193,-10.652906,Benign,Benign,1
25784,2.5963352,7.914468,Benign,Benign,1
25785,-8.080133,13.593093,Benign,Benign,1
25786,2.6554365,-7.310345,Benign,Benign,1
25787,-14.45347,-3.581571,Benign,Benign,1
25788,4.213036,9.728691,Benign,Benign,1
25789,-4.1071362,2.6108449,Benign,Benign,1
25790,-2.01652,3.0275285,Benign,Benign,1
25791,-12.2527485,-4.4104424,Benign,Benign,1
25792,-7.467211,0.6843564,Benign,Benign,1
25793,-14.562369,4.519789,Benign,Benign,1
25794,-5.165258,15.885107,Benign,Benign,1
25795,-13.37181,12.426026,Benign,Benign,1
25796,3.5016344,17.144794,Benign,Benign,1
25797,1.3958726,12.029363,Benign,Benign,1
25798,3.4857376,17.12005,Benign,Benign,1
25799,-14.217145,8.757441,Benign,Benign,1
25800,-5.2610264,7.452019,Benign,Benign,1
25801,-1.9480064,-2.7055056,Benign,Benign,1
25802,1.7023172,9.791226,Benign,Benign,1
25803,-0.8539864,-8.8881235,Benign,Benign,1
25804,5.761946,11.954882,Benign,Benign,1
25805,-3.9452515,6.4541497,Benign,Benign,1
25806,-16.417397,1.7523267,Benign,Benign,1
25807,4.603773,-6.355833,Benign,Benign,1
25808,-10.007873,7.508813,Benign,Benign,1
25809,-9.845851,-14.349408,Benign,Benign,1
25810,3.254312,-14.840784,Benign,Benign,1
25811,-5.4319644,-0.5999848,Benign,Benign,1
25812,-9.827772,-14.308394,Benign,Benign,1
25813,-12.25312,-4.4102435,Benign,Benign,1
25814,-13.362011,-1.3529719,Benign,Benign,1
25815,5.570271,-13.088955,Benign,Benign,1
25816,-4.8411303,5.0551143,Benign,Benign,1
25817,-8.684061,7.7852464,Benign,Benign,1
25818,-9.911264,-6.0605135,Benign,Benign,1
25819,-0.6720724,-13.928111,Benign,Benign,1
25820,-9.967128,-6.064701,Benign,Benign,1
25821,-14.492126,-3.619804,Benign,Benign,1
25822,-8.918415,1.6755772,Benign,Benign,1
25823,-11.015961,-10.784824,Benign,Benign,1
25824,-14.4546175,-3.5783865,Benign,Benign,1
25825,-0.77641577,-8.911127,Benign,Benign,1
25826,2.2198615,-5.5561533,Benign,Benign,1
25827,-9.074482,4.5264587,Benign,Benign,1
25828,-1.0282992,-8.802323,Benign,Benign,1
25829,-0.60350835,-13.93686,Benign,Benign,1
25830,-1.4954075,5.7143745,Benign,Benign,1
25831,-6.9846115,-0.2164421,Benign,Benign,1
25832,-1.0579767,21.231752,Benign,Benign,1
25833,-6.9341726,-16.75898,Benign,Benign,1
25834,3.502393,-13.685225,Benign,Benign,1
25835,-6.9363813,-16.757263,Benign,Benign,1
25836,4.5370703,19.196245,Benign,Benign,1
25837,3.209713,14.955473,Benign,Benign,1
25838,-9.907654,-6.0949483,Benign,Benign,1
25839,-7.4395523,-3.9145064,Benign,Benign,1
25840,-0.58072186,6.7088723,Benign,Benign,1
25841,-9.091116,-1.1999762,Benign,Benign,1
25842,-3.897761,-3.5653272,Benign,Benign,1
25843,3.744988,-17.85938,Benign,Benign,1
25844,-13.415893,-1.3218656,Benign,Benign,1
25845,0.80946165,4.692845,Benign,Benign,1
25846,-13.389505,-1.354509,Benign,Benign,1
25847,1.4952002,8.686778,Benign,Benign,1
25848,4.8411646,14.385747,Benign,Benign,1
25849,-13.385432,-4.2347555,Benign,Benign,1
25850,1.4940922,2.6633773,Benign,Benign,1
25851,-0.6154188,-13.895244,Benign,Benign,1
25852,-7.750734,9.141148,Benign,Benign,1
25853,4.8048954,-11.525672,Benign,Benign,1
25854,-7.598183,7.942514,Benign,Benign,1
25855,-14.790022,-6.382813,Benign,Benign,1
25856,-11.799697,-1.7426404,Benign,Benign,1
25857,-9.824946,-14.309931,Benign,Benign,1
25858,-9.884336,-6.094989,Benign,Benign,1
25859,3.988157,8.876076,Benign,Benign,1
25860,-0.66949725,-9.00284,Benign,Benign,1
25861,-4.016215,-17.878593,Benign,Benign,1
25862,-0.5088264,-13.995658,Benign,Benign,1
25863,-11.151154,-10.705325,Benign,Benign,1
25864,-7.485833,19.942608,Benign,Benign,1
25865,-7.347006,-13.916464,Benign,Benign,1
25866,-11.108642,-10.704571,Benign,Benign,1
25867,1.0459448,-0.94771683,Benign,Benign,1
25868,-11.130215,3.7916772,Benign,Benign,1
25869,-0.7830625,-8.936728,Benign,Benign,1
25870,-6.937455,-16.756626,Benign,Benign,1
25871,-0.8850395,-8.843389,Benign,Benign,1
25872,3.2796187,-14.865803,Benign,Benign,1
25873,-7.5267196,-0.30614445,Benign,Benign,1
25874,-1.9631089,-2.0556698,Benign,Benign,1
25875,17.599562,5.791696,Benign,Benign,1
25876,-0.6308705,-13.913977,Benign,Benign,1
25877,1.5542047,-12.186908,Benign,Benign,1
25878,6.4501023,-19.77416,Benign,Benign,1
25879,3.3570206,5.3142953,Benign,Benign,1
25880,-4.309218,9.04299,Benign,Benign,1
25881,-0.25305653,23.60458,Benign,Benign,1
25882,-0.5730993,-13.94149,Benign,Benign,1
25883,2.93055,14.361284,Benign,Benign,1
25884,-9.531779,14.6090765,Benign,Benign,1
25885,-0.38316622,-3.1973982,Benign,Benign,1
25886,3.358699,-14.93647,Benign,Benign,1
25887,-10.622409,11.632416,Benign,Benign,1
25888,3.7689922,-12.214273,Benign,Benign,1
25889,-9.800021,-6.1802206,Benign,Benign,1
25890,-1.4683303,-19.86048,Benign,Benign,1
25891,-0.10142919,-1.6397775,Benign,Benign,1
25892,4.4919896,23.040606,Benign,Benign,1
25893,-5.9825425,-10.737744,Benign,Benign,1
25894,-13.731349,1.1066602,Benign,Benign,1
25895,5.66426,-9.295743,Benign,Benign,1
25896,5.1272626,-16.002733,Benign,Benign,1
25897,5.7641134,11.954319,Benign,Benign,1
25898,-3.9531562,-17.858595,Benign,Benign,1
25899,-0.4231754,6.596132,Benign,Benign,1
25900,-16.416523,-1.8286088,Benign,Benign,1
25901,-17.783314,-7.0883274,Benign,Benign,1
25902,1.2266028,12.153238,Benign,Benign,1
25903,-7.616072,-1.7795944,Benign,Benign,1
25904,-0.5568173,-8.656094,Benign,Benign,1
25905,4.828935,14.369696,Benign,Benign,1
25906,-9.071506,4.539041,Benign,Benign,1
25907,-4.2003503,5.5371103,Benign,Benign,1
25908,-1.2152185,1.07258,Benign,Benign,1
25909,-0.5605887,-8.721931,Benign,Benign,1
25910,0.94998306,-7.3949065,Benign,Benign,1
25911,-5.1516433,15.870053,Benign,Benign,1
25912,-6.0214195,-10.612215,Benign,Benign,1
25913,3.2158053,8.705334,Benign,Benign,1
25914,-9.57843,7.2508187,Benign,Benign,1
25915,-3.9784582,-17.841146,Benign,Benign,1
25916,-15.197352,11.42104,Benign,Benign,1
25917,8.442458,-12.1559105,Benign,Benign,1
25918,-13.724589,1.0993853,Benign,Benign,1
25919,-0.17233025,9.769084,Benign,Benign,1
25920,-7.6167192,-1.7765795,Benign,Benign,1
25921,3.740249,-17.862656,Benign,Benign,1
25922,-0.68060833,-8.63468,Benign,Benign,1
25923,7.12118,18.76398,Benign,Benign,1
25924,-5.14551,15.891002,Benign,Benign,1
25925,1.4895684,2.6501427,Benign,Benign,1
25926,-0.46381867,19.485622,Benign,Benign,1
25927,-4.007179,-3.439413,Benign,Benign,1
25928,-2.2436013,19.390312,Benign,Benign,1
25929,1.5279511,-5.2621393,Benign,Benign,1
25930,-1.2896814,0.9905368,Benign,Benign,1
25931,-0.55080974,-13.96632,Benign,Benign,1
25932,5.757417,11.953843,Benign,Benign,1
25933,2.6542437,-7.310842,Benign,Benign,1
25934,-3.765573,13.174971,Benign,Benign,1
25935,1.4658029,2.657355,Benign,Benign,1
25936,0.08569336,-5.2979217,Benign,Benign,1
25937,-13.728104,1.105204,Benign,Benign,1
25938,-1.6338869,4.3693166,Benign,Benign,1
25939,-11.159407,-0.42398182,Benign,Benign,1
25940,-0.6369599,-13.87741,Benign,Benign,1
25941,17.840054,5.6022177,Benign,Benign,1
25942,-14.213235,-13.05772,Benign,Benign,1
25943,-0.60126966,6.5914307,Benign,Benign,1
25944,-6.0412726,4.5598564,Benign,Benign,1
25945,-2.529288,1.8005809,Benign,Benign,1
25946,5.664293,-9.29207,Benign,Benign,1
25947,4.8050632,14.357764,Benign,Benign,1
25948,3.3365006,5.322206,Benign,Benign,1
25949,-0.62168074,-13.903769,Benign,Benign,1
25950,1.1853054,-2.9058318,Benign,Benign,1
25951,-16.721823,-4.0216594,Benign,Benign,1
25952,-11.060248,-10.752261,Benign,Benign,1
25953,-0.88828754,-8.787358,Benign,Benign,1
25954,-9.803631,-6.1835294,Benign,Benign,1
25955,5.7327256,11.978389,Benign,Benign,1
25956,-1.9485723,-2.705009,Benign,Benign,1
25957,-0.59703225,9.91682,Benign,Benign,1
25958,4.8018627,-11.527395,Benign,Benign,1
25959,-7.337106,-13.907711,Benign,Benign,1
25960,2.5967562,7.916942,Benign,Benign,1
25961,5.7834105,11.9263525,Benign,Benign,1
25962,-5.7173276,-7.1245084,Benign,Benign,1
25963,-4.349046,7.8606515,Benign,Benign,1
25964,-13.722725,1.1080505,Benign,Benign,1
25965,-5.583746,-6.9959025,Benign,Benign,1
25966,1.0192499,-1.7223988,Benign,Benign,1
25967,-7.451408,3.3608468,Benign,Benign,1
25968,2.984904,-6.075612,Benign,Benign,1
25969,-0.809291,-9.000764,Benign,Benign,1
25970,-10.566938,11.590973,Benign,Benign,1
25971,-5.611474,8.470549,Benign,Benign,1
25972,4.5595026,7.0219746,Benign,Benign,1
25973,-8.282175,7.6651287,Benign,Benign,1
25974,2.6371694,1.43555,Benign,Benign,1
25975,-0.85330087,-8.787677,Benign,Benign,1
25976,-0.78278536,-17.284153,Benign,Benign,1
25977,-10.975924,-10.802749,Benign,Benign,1
25978,-14.787551,-6.384411,Benign,Benign,1
25979,-7.6018295,7.9399714,Benign,Benign,1
25980,7.1200857,18.76594,Benign,Benign,1
25981,0.50886524,-4.741726,Benign,Benign,1
25982,-9.822135,-6.190526,Benign,Benign,1
25983,2.9747732,-6.0718827,Benign,Benign,1
25984,-9.085334,-1.2069472,Benign,Benign,1
25985,3.1677303,12.241255,Benign,Benign,1
25986,-0.16749819,9.771583,Benign,Benign,1
25987,-2.0039616,8.793385,Benign,Benign,1
25988,0.10584197,-4.349124,Benign,Benign,1
25989,1.572469,2.7294116,Benign,Benign,1
25990,-4.003217,-3.4756663,Benign,Benign,1
25991,-0.5563783,-13.962369,Benign,Benign,1
25992,-11.195724,-10.6377735,Benign,Benign,1
25993,-2.8413844,8.205419,Benign,Benign,1
25994,-0.629367,-8.667674,Benign,Benign,1
25995,-10.316983,7.1540837,Benign,Benign,1
25996,3.7406836,-17.858017,Benign,Benign,1
25997,4.2072744,-8.732569,Benign,Benign,1
25998,-4.850506,5.0715733,Benign,Benign,1
25999,-13.939448,-9.046972,Benign,Benign,1
26000,3.9554284,12.558737,Benign,Benign,1
26001,-6.164462,0.52629983,Benign,Benign,1
26002,-11.01635,-10.786005,Benign,Benign,1
26003,-3.7267587,-8.537151,Benign,Benign,1
26004,-3.9499843,-3.5536997,Benign,Benign,1
26005,-0.5641639,-13.959657,Benign,Benign,1
26006,0.694641,14.235589,Benign,Benign,1
26007,-3.4948041,18.188309,Benign,Benign,1
26008,-11.181833,-10.600577,Benign,Benign,1
26009,2.8685658,15.655455,Benign,Benign,1
26010,-1.1542308,0.010975335,Benign,Benign,1
26011,-0.40148062,3.7183447,Benign,Benign,1
26012,-0.48985538,9.623375,Benign,Benign,1
26013,-15.193726,11.422857,Benign,Benign,1
26014,-2.4899368,-0.22849673,Benign,Benign,1
26015,-6.028022,-10.64868,Benign,Benign,1
26016,0.1320491,11.898111,Benign,Benign,1
26017,-9.879864,-6.0468884,Benign,Benign,1
26018,-0.8659015,-8.766523,Benign,Benign,1
26019,-12.368727,1.3890086,Benign,Benign,1
26020,-1.4766951,18.061453,Benign,Benign,1
26021,3.7519517,11.010826,Benign,Benign,1
26022,-10.577771,11.593021,Benign,Benign,1
26023,0.05789661,-0.35099193,Benign,Benign,1
26024,3.1589978,12.250585,Benign,Benign,1
26025,3.959075,12.561122,Benign,Benign,1
26026,-1.772355,-4.604603,Benign,Benign,1
26027,5.6546993,-9.301194,Benign,Benign,1
26028,-11.068541,-10.729481,Benign,Benign,1
26029,-9.259988,-3.1400445,Benign,Benign,1
26030,-16.416737,1.7517526,Benign,Benign,1
26031,-7.4397507,-3.9119685,Benign,Benign,1
26032,6.532984,-18.566702,Benign,Benign,1
26033,0.771396,18.220541,Benign,Benign,1
26034,-5.2617373,7.4481525,Benign,Benign,1
26035,-1.2418132,1.0468503,Benign,Benign,1
26036,0.9005605,4.7240896,Benign,Benign,1
26037,-10.385377,1.1455717,Benign,Benign,1
26038,-0.8800643,-8.815309,Benign,Benign,1
26039,1.1808685,-2.9154456,Benign,Benign,1
26040,3.320787,5.3510227,Benign,Benign,1
26041,1.2237148,-2.866487,Benign,Benign,1
26042,-3.960198,-3.4384987,Benign,Benign,1
26043,1.4860758,8.686662,Benign,Benign,1
26044,-11.070889,-10.742829,Benign,Benign,1
26045,-4.8503704,5.071471,Benign,Benign,1
26046,-5.180709,12.320735,Benign,Benign,1
26047,-17.806063,3.9892144,Benign,Benign,1
26048,0.08592521,-5.2978663,Benign,Benign,1
26049,-8.914821,1.6887194,Benign,Benign,1
26050,-10.604038,11.613021,Benign,Benign,1
26051,-16.416273,-1.8290155,Benign,Benign,1
26052,-1.5070378,7.166561,Benign,Benign,1
26053,-8.9159975,1.6710293,Benign,Benign,1
26054,-4.814831,0.78433335,Benign,Benign,1
26055,-7.4035716,3.3018258,Benign,Benign,1
26056,-6.205159,1.8602852,Benign,Benign,1
26057,4.844487,14.390961,Benign,Benign,1
26058,-3.9528956,-17.85808,Benign,Benign,1
26059,-0.8702402,-8.759873,Benign,Benign,1
26060,-9.832027,-6.1356893,Benign,Benign,1
26061,-0.973892,-9.045019,Benign,Benign,1
26062,-7.612555,-1.7740763,Benign,Benign,1
26063,-3.8870866,-3.577099,Benign,Benign,1
26064,-16.424692,1.7417816,Benign,Benign,1
26065,-6.136932,1.9153913,Benign,Benign,1
26066,5.7708707,11.940707,Benign,Benign,1
26067,-7.4250937,-3.9078221,Benign,Benign,1
26068,-5.5330625,13.128282,Benign,Benign,1
26069,5.2728753,7.3564553,Benign,Benign,1
26070,-4.289502,3.953755,Benign,Benign,1
26071,3.3252227,5.350746,Benign,Benign,1
26072,-2.4562087,12.6070795,Benign,Benign,1
26073,-0.53307545,-14.020894,Benign,Benign,1
26074,-2.0520232,4.3061895,Benign,Benign,1
26075,-6.05857,-10.657355,Benign,Benign,1
26076,0.8732462,11.141966,Benign,Benign,1
26077,-10.550371,11.544489,Benign,Benign,1
26078,-5.7020965,-7.100059,Benign,Benign,1
26079,5.6666965,-9.290879,Benign,Benign,1
26080,-6.066781,4.5919404,Benign,Benign,1
26081,17.566519,5.773023,Benign,Benign,1
26082,3.2062597,8.703842,Benign,Benign,1
26083,1.4585332,2.7025561,Benign,Benign,1
26084,1.5526327,-12.190034,Benign,Benign,1
26085,-1.8504308,4.3830576,Benign,Benign,1
26086,4.8399363,14.386421,Benign,Benign,1
26087,-5.410527,-1.2263004,Benign,Benign,1
26088,-11.040481,3.704814,Benign,Benign,1
26089,-5.67245,-7.099097,Benign,Benign,1
26090,-14.492424,4.4467554,Benign,Benign,1
26091,-3.3100893,9.309391,Benign,Benign,1
26092,-7.491451,0.66892767,Benign,Benign,1
26093,1.4950382,8.686103,Benign,Benign,1
26094,-8.387539,16.134563,Benign,Benign,1
26095,-3.9444323,6.451485,Benign,Benign,1
26096,-6.972926,-16.718357,Benign,Benign,1
26097,-9.827065,-6.1538134,Benign,Benign,1
26098,-14.552496,4.5132484,Benign,Benign,1
26099,-0.5393008,-8.593582,Benign,Benign,1
26100,-9.495757,14.6026125,Benign,Benign,1
26101,-10.0523405,-17.243622,Benign,Benign,1
26102,-5.9081144,-10.796729,Benign,Benign,1
26103,-16.735464,-4.0343604,Benign,Benign,1
26104,-1.3117567,0.9958334,Benign,Benign,1
26105,-12.482808,14.505878,Benign,Benign,1
26106,-3.108114,0.8492013,Benign,Benign,1
26107,-6.17847,-10.448561,Benign,Benign,1
26108,-0.85946786,-8.741654,Benign,Benign,1
26109,-0.53917384,-8.608169,Benign,Benign,1
26110,-17.782784,-7.088221,Benign,Benign,1
26111,3.2759554,-14.852102,Benign,Benign,1
26112,-13.363231,-1.3540869,Benign,Benign,1
26113,-0.79714197,-8.72798,Benign,Benign,1
26114,-0.25321117,23.605562,Benign,Benign,1
26115,-2.9928536,11.370875,Benign,Benign,1
26116,-2.4079235,6.5232625,Benign,Benign,1
26117,-0.51444304,-9.049776,Benign,Benign,1
26118,0.22480692,1.4788828,Benign,Benign,1
26119,-6.3326907,7.4988775,Benign,Benign,1
26120,-9.350115,0.10057336,Benign,Benign,1
26121,-0.11785639,14.092115,Benign,Benign,1
26122,-10.962668,3.65349,Benign,Benign,1
26123,2.9843533,-6.0685353,Benign,Benign,1
26124,-0.5558272,-9.026478,Benign,Benign,1
26125,4.206103,-8.735087,Benign,Benign,1
26126,1.8526834,-0.92973334,Benign,Benign,1
26127,-10.0568695,5.942877,Benign,Benign,1
26128,-12.176965,16.467957,Benign,Benign,1
26129,-2.6475072,13.386108,Benign,Benign,1
26130,-1.0172932,6.3638077,Benign,Benign,1
26131,7.125787,18.757755,Benign,Benign,1
26132,-8.943951,6.204825,Benign,Benign,1
26133,4.2117543,9.728949,Benign,Benign,1
26134,-1.611269,14.679453,Benign,Benign,1
26135,0.76350313,18.226933,Benign,Benign,1
26136,1.555488,2.6787524,Benign,Benign,1
26137,-9.820372,17.021654,Benign,Benign,1
26138,-5.9722667,2.071885,Benign,Benign,1
26139,-1.0173149,6.345434,Benign,Benign,1
26140,-5.6510153,-7.0441594,Benign,Benign,1
26141,-3.8209832,-14.679866,Benign,Benign,1
26142,-0.12585726,13.383775,Benign,Benign,1
26143,-8.913952,1.6739911,Benign,Benign,1
26144,-7.3513107,6.4226465,Benign,Benign,1
26145,-0.7061428,-8.862774,Benign,Benign,1
26146,-4.6405234,-1.3167506,Benign,Benign,1
26147,0.95023406,-7.4007297,Benign,Benign,1
26148,-4.335717,7.858795,Benign,Benign,1
26149,1.5396252,2.7040136,Benign,Benign,1
26150,-2.2615528,-0.88288,Benign,Benign,1
26151,-10.637995,11.641547,Benign,Benign,1
26152,-9.817816,17.025742,Benign,Benign,1
26153,2.287367,11.873852,Benign,Benign,1
26154,-7.4285054,3.3905485,Benign,Benign,1
26155,-14.539504,4.494865,Benign,Benign,1
26156,-16.414667,1.744832,Benign,Benign,1
26157,-3.974682,-17.838644,Benign,Benign,1
26158,-3.9690523,-3.4761546,Benign,Benign,1
26159,-0.89714736,6.5757027,Benign,Benign,1
26160,-6.126267,-4.3618703,Benign,Benign,1
26161,-12.251858,-4.4108825,Benign,Benign,1
26162,0.77922523,18.207409,Benign,Benign,1
26163,-5.410118,-1.2258714,Benign,Benign,1
26164,-11.027279,14.785508,Benign,Benign,1
26165,3.2908986,-14.8539295,Benign,Benign,1
26166,1.5609655,-12.177004,Benign,Benign,1
26167,1.0573351,9.640317,Benign,Benign,1
26168,4.833714,14.3726015,Benign,Benign,1
26169,-16.71392,10.301009,Benign,Benign,1
26170,-10.6307125,11.676221,Benign,Benign,1
26171,-2.4377568,7.6367054,Benign,Benign,1
26172,5.7666764,11.9456625,Benign,Benign,1
26173,-5.2170277,8.614552,Benign,Benign,1
26174,-13.399226,-1.3496219,Benign,Benign,1
26175,-4.021055,-3.4467156,Benign,Benign,1
26176,-0.6437245,-13.87634,Benign,Benign,1
26177,1.8651983,-0.9135017,Benign,Benign,1
26178,3.926018,-10.427688,Benign,Benign,1
26179,-6.3632874,7.47184,Benign,Benign,1
26180,-1.2225591,1.063497,Benign,Benign,1
26181,3.5222902,17.164248,Benign,Benign,1
26182,-16.41032,1.7570468,Benign,Benign,1
26183,-7.7508664,9.139085,Benign,Benign,1
26184,-6.9433107,-16.748352,Benign,Benign,1
26185,-6.06068,6.27049,Benign,Benign,1
26186,-11.154485,-0.42801088,Benign,Benign,1
26187,-14.790466,-6.3639026,Benign,Benign,1
26188,3.2991984,-14.838959,Benign,Benign,1
26189,-2.7459824,10.009916,Benign,Benign,1
26190,-4.0071297,-3.485572,Benign,Benign,1
26191,-6.943522,-16.748322,Benign,Benign,1
26192,-1.5019784,5.7032723,Benign,Benign,1
26193,-0.43782648,3.4318006,Benign,Benign,1
26194,-12.509052,-7.3711343,Benign,Benign,1
26195,-9.447215,9.541285,Benign,Benign,1
26196,-11.83125,7.4793334,Benign,Benign,1
26197,-12.655884,-14.605608,Benign,Benign,1
26198,0.44076693,10.359702,Benign,Benign,1
26199,3.7402344,-17.861494,Benign,Benign,1
26200,-7.617881,-1.7681091,Benign,Benign,1
26201,1.5226363,2.662508,Benign,Benign,1
26202,-9.779867,-6.1368394,Benign,Benign,1
26203,-6.939229,-16.755024,Benign,Benign,1
26204,-15.38706,7.1519723,Benign,Benign,1
26205,1.8953519,14.617139,Benign,Benign,1
26206,-17.885996,1.5793214,Benign,Benign,1
26207,3.3519464,5.3187137,Benign,Benign,1
26208,-1.4683673,-19.859665,Benign,Benign,1
26209,-3.9435441,-17.857613,Benign,Benign,1
26210,-5.8859515,20.77828,Benign,Benign,1
26211,-6.7325897,-18.984118,Benign,Benign,1
26212,-9.824545,-6.142828,Benign,Benign,1
26213,-6.0380893,-10.674547,Benign,Benign,1
26214,-1.6891599,11.543424,Benign,Benign,1
26215,-9.084623,6.0900545,Benign,Benign,1
26216,3.5201144,17.155748,Benign,Benign,1
26217,-7.485717,19.94247,Benign,Benign,1
26218,-9.886852,-6.104495,Benign,Benign,1
26219,2.628381,1.4764767,Benign,Benign,1
26220,0.7911442,18.199055,Benign,Benign,1
26221,-1.0598706,21.233376,Benign,Benign,1
26222,-0.652592,-13.876531,Benign,Benign,1
26223,-12.657028,-14.606348,Benign,Benign,1
26224,0.7792873,18.207888,Benign,Benign,1
26225,0.53522134,5.9868255,Benign,Benign,1
26226,-0.9696121,-8.91923,Benign,Benign,1
26227,-3.2370937,16.640497,Benign,Benign,1
26228,0.3743887,-4.61366,Benign,Benign,1
26229,-5.7247167,-7.109391,Benign,Benign,1
26230,-0.7111406,-8.936656,Benign,Benign,1
26231,-7.750439,14.966979,Benign,Benign,1
26232,0.95351034,-7.4022264,Benign,Benign,1
26233,-0.25341484,23.605541,Benign,Benign,1
26234,-6.396158,14.44454,Benign,Benign,1
26235,-1.082831,-9.038535,Benign,Benign,1
26236,1.7076073,6.466731,Benign,Benign,1
26237,-10.604892,11.601171,Benign,Benign,1
26238,-14.462244,-3.5891917,Benign,Benign,1
26239,1.1905599,-2.9032707,Benign,Benign,1
26240,-0.662711,7.632452,Benign,Benign,1
26241,1.2687169,-5.665781,Benign,Benign,1
26242,2.6008453,13.1012745,Benign,Benign,1
26243,-0.40050247,3.710503,Benign,Benign,1
26244,2.1872203,19.666183,Benign,Benign,1
26245,-3.9296181,-3.5377138,Benign,Benign,1
26246,-9.824674,17.015461,Benign,Benign,1
26247,-12.170367,16.46304,Benign,Benign,1
26248,1.0340773,-1.7033904,Benign,Benign,1
26249,-2.3606691,2.5592895,Benign,Benign,1
26250,-10.170349,9.514023,Benign,Benign,1
26251,5.377145,16.78947,Benign,Benign,1
26252,0.03079078,-0.35325322,Benign,Benign,1
26253,-13.7316675,1.1027942,Benign,Benign,1
26254,-3.4952135,18.188702,Benign,Benign,1
